site,barcode,fstation,sitetype,stratum,sdate,stime,fdate,ftime,pool,lcode,gear,period,rep,summary,project,effdist,effhr,effmin,pwrgoal,pwrused,volts,v_qf,amps,a_qf,pulses,p_qf,dutycyc,dc_qf,utmzone,utm_e,utm_n,gisgrid,zone15e,zone15n,gpsmeth,gpsacc,secchi,s_qf,temp,t_qf,depth,d_qf,cond,c_qf,current,cv_qf,do,do_qf,stageht,sh_qf,sveg92,vegd,eveg92,esveg92,substrt,snag,wingdyke,trib,riprap,inout,closing,flooded,othrstrc,labind,contanrs,shtcnt,totfishc,leader,pageno,rec_site,rownum,fishcode,length,tfs,grp_wdth,catch,weight,pathcode,subproj,userdef,recorder,nfsh_cnt,orphflag,batchno,Vital_Rate_Barcode
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,24,GZSD,37,T,1,1,.,,,,,,0,2713,VR100140
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,28,GZSD,36,T,1,1,.,,,,,,0,2713,VR100204
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,21,ERSN,70,T,,1,3.00,,,,,,0,2713,VR100138
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,33,GZSD,49,T,1,1,.,,,,,,0,2713,VR100209
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,19,ERSN,77,T,,1,3.00,,,,,,0,2713,VR100136
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,23,GZSD,37,T,1,1,.,,,,,,0,2713,VR100139
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,29,GZSD,38,T,1,1,.,,,,,,0,2713,VR100205
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,30,GZSD,37,T,1,1,.,,,,,,0,2713,VR100206
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,32,GZSD,30,T,1,1,.,,,,,,0,2713,VR100208
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,13,ERSN,84,T,,1,4.00,,,,,,0,2713,VR100130
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,34,GZSD,43,T,1,1,.,,,,,,0,2713,VR100210
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,18,ERSN,82,T,,1,4.00,,,,,,0,2713,VR100135
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,35,GZSD,47,T,1,1,.,,,,,,0,2713,VR100211
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,36,GZSD,42,T,1,1,.,,,,,,0,2713,VR100212
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,37,GZSD,42,T,1,1,.,,,,,,0,2713,VR100213
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,38,GZSD,46,T,1,1,.,,,,,,0,2713,VR100214
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,31,GZSD,35,T,1,1,.,,,,,,0,2713,VR100207
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,16,ERSN,80,T,,1,4.00,,,,,,0,2713,VR100133
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,17,ERSN,76,T,,1,3.00,,,,,,0,2713,VR100134
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,14,ERSN,82,T,,1,3.00,,,,,,0,2713,VR100131
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,15,ERSN,81,T,,1,3.00,,,,,,0,2713,VR100132
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,12,ERSN,93,T,,1,5.00,,,,,,0,2713,VR100129
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,11,ERSN,95,T,,1,5.00,,,,,,0,2713,VR100128
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,10,ERSN,92,T,,1,5.00,,,,,,0,2713,VR100127
,11007766,1,0,SCB,7/9/2018,9:16:00 AM,7/9/2018,9:31:00 AM,4,D10.RS,D,1,,7,M-,200,0,15,4885,5075,203,,25,,60,,25,,15,541829,4935358,,541829,4935358,2,1,68,,25.4,,2,,642,,0.16,,12.9,,,,,2,,2,2,0,0,0,0,0,0,1,0,,0,,99,,1,1,9,ERSN,87,T,,1,5.00,,,,,,0,2713,VR100126
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,3,FWDM,156,T,,1,42.00,,,,,,0,2713,VR100012
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,13,ERSN,82,T,,1,4.00,,,,,,0,2713,VR100230
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,12,ERSN,59,T,,1,1.00,,,,,,0,2713,VR100220
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,11,ERSN,56,T,,1,1.00,,,,,,0,2713,VR100219
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,10,ERSN,57,T,,1,1.00,,,,,,0,2713,VR100218
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,8,ERSN,56,T,,1,1.00,,,,,,0,2713,VR100216
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,14,ERSN,82,T,,1,3.00,,,,,,0,2713,VR100229
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,4,FWDM,264,T,,1,218.00,,,,,,0,2713,VR100013
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,7,ERSN,58,T,,1,1.00,,,,,,0,2713,VR100215
,11007767,1,0,MCB-U,7/9/2018,10:51:00 AM,7/9/2018,10:58:00 AM,4,D2.RS,D,1,,3,M-,200,0,0,4758,4830,210,,23,,60,,25,,15,535129,4937758,,535129,4937758,2,1,56,,25.4,,2.2,,615,,1.13,,7.1,,,,,,,0,3,1,0,0,1,0,0,1,1,,0,,64,,1,1,9,ERSN,58,T,,1,1.00,,,,,,0,2713,VR100217
,11007768,1,0,MCB-U,7/9/2018,11:46:00 AM,7/9/2018,12:01:00 PM,4,D1.RS,D,1,,3,M-,200,0,15,4533,4715,205,,23,,60,,25,,15,531529,4940108,,531529,4940108,2,1,51,,25.4,,2.1,,567,,0.24,,12,,,,,1,,1,2,1,0,0,0,0,0,1,0,,0,,22,,1,1,11,ERSN,58,T,,1,2.00,,,,,,0,2713,VR100223
,11007768,1,0,MCB-U,7/9/2018,11:46:00 AM,7/9/2018,12:01:00 PM,4,D1.RS,D,1,,3,M-,200,0,15,4533,4715,205,,23,,60,,25,,15,531529,4940108,,531529,4940108,2,1,51,,25.4,,2.1,,567,,0.24,,12,,,,,1,,1,2,1,0,0,0,0,0,1,0,,0,,22,,1,1,7,ERSN,86,T,,1,5.00,,,,,,0,2713,VR100221
,11007768,1,0,MCB-U,7/9/2018,11:46:00 AM,7/9/2018,12:01:00 PM,4,D1.RS,D,1,,3,M-,200,0,15,4533,4715,205,,23,,60,,25,,15,531529,4940108,,531529,4940108,2,1,51,,25.4,,2.1,,567,,0.24,,12,,,,,1,,1,2,1,0,0,0,0,0,1,0,,0,,22,,1,1,8,ERSN,95,T,,1,7.00,,,,,,0,2713,VR100222
,11007768,1,0,MCB-U,7/9/2018,11:46:00 AM,7/9/2018,12:01:00 PM,4,D1.RS,D,1,,3,M-,200,0,15,4533,4715,205,,23,,60,,25,,15,531529,4940108,,531529,4940108,2,1,51,,25.4,,2.1,,567,,0.24,,12,,,,,1,,1,2,1,0,0,0,0,0,1,0,,0,,22,,1,1,5,FWDM,226,T,,1,154.00,,,,,,0,2713,VR100014
,11007769,1,0,SCB,7/10/2018,7:25:00 AM,7/10/2018,7:40:00 AM,4,D16.RS,D,1,,5,M-,200,0,15,4730,4876,212,,23,,60,,25,,15,585030,4909308,,585030,4909308,2,1,124,,25,,2.8,,609,,0.52,,11.3,,,,,2,,1,3,1,0,0,1,1,0,1,0,,0,,27,,1,1,19,FWDM,448,T,,1,1161.00,,,,,,0,2713,VR100257
,11007769,1,0,SCB,7/10/2018,7:25:00 AM,7/10/2018,7:40:00 AM,4,D16.RS,D,1,,5,M-,200,0,15,4730,4876,212,,23,,60,,25,,15,585030,4909308,,585030,4909308,2,1,124,,25,,2.8,,609,,0.52,,11.3,,,,,2,,1,3,1,0,0,1,1,0,1,0,,0,,27,,1,1,20,FWDM,432,T,,1,1038.00,,,,,,0,2713,VR100258
,11007769,1,0,SCB,7/10/2018,7:25:00 AM,7/10/2018,7:40:00 AM,4,D16.RS,D,1,,5,M-,200,0,15,4730,4876,212,,23,,60,,25,,15,585030,4909308,,585030,4909308,2,1,124,,25,,2.8,,609,,0.52,,11.3,,,,,2,,1,3,1,0,0,1,1,0,1,0,,0,,27,,1,1,18,FWDM,469,T,,1,1303.00,,,,,,0,2713,VR100256
,11007772,1,1,BWC-S,7/10/2018,8:48:00 AM,7/10/2018,9:03:00 AM,4,F81A.RS,D,1,,5,M-,200,0,15,3701,3760,235,,16,,60,,25,,15,584530,4911708,,584530,4911708,2,1,115,,26,,1.5,,374,,0.44,,,0,,,,2,,3,2,1,0,0,0,1,0,1,0,,0,,29,,1,1,22,BLGL,186,T,,1,178.00,,,,,,0,2713,VR100015
,11007772,1,1,BWC-S,7/10/2018,8:48:00 AM,7/10/2018,9:03:00 AM,4,F81A.RS,D,1,,5,M-,200,0,15,3701,3760,235,,16,,60,,25,,15,584530,4911708,,584530,4911708,2,1,115,,26,,1.5,,374,,0.44,,,0,,,,2,,3,2,1,0,0,0,1,0,1,0,,0,,29,,1,1,21,BLGL,89,T,,1,16.00,,,,,,0,2713,VR100225
,11007772,1,1,BWC-S,7/10/2018,8:48:00 AM,7/10/2018,9:03:00 AM,4,F81A.RS,D,1,,5,M-,200,0,15,3701,3760,235,,16,,60,,25,,15,584530,4911708,,584530,4911708,2,1,115,,26,,1.5,,374,,0.44,,,0,,,,2,,3,2,1,0,0,0,1,0,1,0,,0,,29,,1,1,20,BLGL,103,T,,1,23.00,,,,,,0,2713,VR100224
,11007776,1,0,SCB,7/10/2018,11:52:00 AM,7/10/2018,12:07:00 PM,4,D15.RS,D,1,,5,M-,200,0,15,4823,4884,222,,22,,60,,25,,15,583330,4910708,,583330,4910708,2,1,110,2,25.6,,1.1,2,617,,0.1,,,0,,,,2,,3,3,1,0,0,0,1,0,0,0,,0,,32,,1,1,26,FWDM,406,T,,1,895.00,,,,,,0,2713,VR100261
,11007776,1,0,SCB,7/10/2018,11:52:00 AM,7/10/2018,12:07:00 PM,4,D15.RS,D,1,,5,M-,200,0,15,4823,4884,222,,22,,60,,25,,15,583330,4910708,,583330,4910708,2,1,110,2,25.6,,1.1,2,617,,0.1,,,0,,,,2,,3,3,1,0,0,0,1,0,0,0,,0,,32,,1,1,24,BLGL,78,T,,1,10.00,,,,,,0,2713,VR100226
,11007776,1,0,SCB,7/10/2018,11:52:00 AM,7/10/2018,12:07:00 PM,4,D15.RS,D,1,,5,M-,200,0,15,4823,4884,222,,22,,60,,25,,15,583330,4910708,,583330,4910708,2,1,110,2,25.6,,1.1,2,617,,0.1,,,0,,,,2,,3,3,1,0,0,0,1,0,0,0,,0,,32,,1,1,25,BLGL,81,T,,1,10.00,,,,,,0,2713,VR100227
,11007777,1,0,BWC-S,7/11/2018,7:55:00 AM,7/11/2018,8:10:00 AM,4,D21.RS,D,1,,5,M-,200,0,15,4767,4945,215,,23,,60,,25,,15,579430,4913058,,579430,4913058,2,1,95,,25.1,,0.95,,617,,0.11,,5.1,,,,,2,,3,3,1,0,0,0,1,0,1,1,,0,,17,,1,1,13,ERSN,69,T,,1,2.00,,,,,,0,2713,VR100260
,11007777,1,0,BWC-S,7/11/2018,7:55:00 AM,7/11/2018,8:10:00 AM,4,D21.RS,D,1,,5,M-,200,0,15,4767,4945,215,,23,,60,,25,,15,579430,4913058,,579430,4913058,2,1,95,,25.1,,0.95,,617,,0.11,,5.1,,,,,2,,3,3,1,0,0,0,1,0,1,1,,0,,17,,1,1,14,ERSN,76,T,,1,3.00,,,,,,0,2713,VR100262
,11007777,1,0,BWC-S,7/11/2018,7:55:00 AM,7/11/2018,8:10:00 AM,4,D21.RS,D,1,,5,M-,200,0,15,4767,4945,215,,23,,60,,25,,15,579430,4913058,,579430,4913058,2,1,95,,25.1,,0.95,,617,,0.11,,5.1,,,,,2,,3,3,1,0,0,0,1,0,1,1,,0,,17,,1,1,15,ERSN,73,T,,1,3.00,,,,,,0,2713,VR100263
,11007777,1,0,BWC-S,7/11/2018,7:55:00 AM,7/11/2018,8:10:00 AM,4,D21.RS,D,1,,5,M-,200,0,15,4767,4945,215,,23,,60,,25,,15,579430,4913058,,579430,4913058,2,1,95,,25.1,,0.95,,617,,0.11,,5.1,,,,,2,,3,3,1,0,0,0,1,0,1,1,,0,,17,,1,1,16,ERSN,75,T,,1,3.00,,,,,,0,2713,VR100264
,11007777,1,0,BWC-S,7/11/2018,7:55:00 AM,7/11/2018,8:10:00 AM,4,D21.RS,D,1,,5,M-,200,0,15,4767,4945,215,,23,,60,,25,,15,579430,4913058,,579430,4913058,2,1,95,,25.1,,0.95,,617,,0.11,,5.1,,,,,2,,3,3,1,0,0,0,1,0,1,1,,0,,17,,1,1,12,ERSN,71,T,,1,3.00,,,,,,0,2713,VR100259
,11007778,1,0,SCB,7/11/2018,8:50:00 AM,7/11/2018,9:05:00 AM,4,D12.RS,D,1,,5,M-,200,0,15,4786,4715,205,,23,,60,,25,,15,578530,4914108,,578530,4914108,2,1,121,,25.2,,1.7,,621,,0.74,,,0,,,,1,,1,3,1,0,0,1,1,0,1,0,,0,,23,,1,1,18,ERSN,68,T,,1,2.00,,,,,,0,2713,VR100265
,11007778,1,0,SCB,7/11/2018,8:50:00 AM,7/11/2018,9:05:00 AM,4,D12.RS,D,1,,5,M-,200,0,15,4786,4715,205,,23,,60,,25,,15,578530,4914108,,578530,4914108,2,1,121,,25.2,,1.7,,621,,0.74,,,0,,,,1,,1,3,1,0,0,1,1,0,1,0,,0,,23,,1,1,19,FWDM,399,T,,1,744.00,,,,,,0,2713,VR100281
,11007778,1,0,SCB,7/11/2018,8:50:00 AM,7/11/2018,9:05:00 AM,4,D12.RS,D,1,,5,M-,200,0,15,4786,4715,205,,23,,60,,25,,15,578530,4914108,,578530,4914108,2,1,121,,25.2,,1.7,,621,,0.74,,,0,,,,1,,1,3,1,0,0,1,1,0,1,0,,0,,23,,1,1,20,FWDM,327,T,,1,387.00,,,,,,0,2713,VR100145
,11007779,1,0,MCB-U,7/11/2018,9:34:00 AM,7/11/2018,9:49:00 AM,4,D5.RS,D,1,,5,M-,200,0,15,4418,4400,220,,20,,60,,25,,15,577979,4914858,,577979,4914858,2,1,114,,25.1,,2,,542,,1.04,,7,1,,,,1,,1,3,1,0,0,1,0,0,1,0,,0,,22,,1,1,14,ERSN,71,T,,1,3.00,,,,,,0,2713,VR100266
,11007779,1,0,MCB-U,7/11/2018,9:34:00 AM,7/11/2018,9:49:00 AM,4,D5.RS,D,1,,5,M-,200,0,15,4418,4400,220,,20,,60,,25,,15,577979,4914858,,577979,4914858,2,1,114,,25.1,,2,,542,,1.04,,7,1,,,,1,,1,3,1,0,0,1,0,0,1,0,,0,,22,,1,1,15,ERSN,37,T,1,1,.,,,,,,0,2713,VR100267
,11007780,1,0,SCB,7/11/2018,10:18:00 AM,7/11/2018,10:33:00 AM,4,D11.RS,D,1,,5,M-,200,0,15,4293,4400,220,,20,,60,,25,,15,578529,4915208,,578529,4915208,2,1,102,,25.2,,3,,515,,0.81,,7.3,,,,,1,,1,3,1,0,0,1,0,0,1,0,,0,,27,,1,1,24,ERSN,73,T,,1,3.00,,,,,,0,2713,VR100269
,11007780,1,0,SCB,7/11/2018,10:18:00 AM,7/11/2018,10:33:00 AM,4,D11.RS,D,1,,5,M-,200,0,15,4293,4400,220,,20,,60,,25,,15,578529,4915208,,578529,4915208,2,1,102,,25.2,,3,,515,,0.81,,7.3,,,,,1,,1,3,1,0,0,1,0,0,1,0,,0,,27,,1,1,23,ERSN,85,T,,1,6.00,,,,,,0,2713,VR100268
,11007781,1,0,BWC-S,7/11/2018,11:43:00 AM,7/11/2018,11:58:00 AM,4,D18.RS,D,1,,7,M-,200,0,15,3128,3360,280,,12,,60,,25,,15,581280,4916408,,581280,4916408,2,1,137,,26,,1.5,,222,,0.15,,,0,,,,2,,3,3,1,0,0,0,0,0,1,0,,0,,18,,1,1,6,FWDM,346,T,,1,492.00,,,,,,0,2713,VR100146
,11007782,1,0,MCB-U,7/12/2018,7:28:00 AM,7/12/2018,7:43:00 AM,4,D3.RS,D,1,,5,M-,200,0,15,3004,2800,280,,10,,60,,25,,15,573979,4917308,,573979,4917308,2,1,85,,25.1,,1.5,,162,,0.42,,7.1,,,,,1,,1,3,1,0,0,0,1,0,1,0,,0,,40,,1,1,14,ERSN,70,T,,1,2.00,,,,,,0,2713,VR100273
,11007782,1,0,MCB-U,7/12/2018,7:28:00 AM,7/12/2018,7:43:00 AM,4,D3.RS,D,1,,5,M-,200,0,15,3004,2800,280,,10,,60,,25,,15,573979,4917308,,573979,4917308,2,1,85,,25.1,,1.5,,162,,0.42,,7.1,,,,,1,,1,3,1,0,0,0,1,0,1,0,,0,,40,,1,1,15,ERSN,63,T,,1,1.00,,,,,,0,2713,VR100272
,11007782,1,0,MCB-U,7/12/2018,7:28:00 AM,7/12/2018,7:43:00 AM,4,D3.RS,D,1,,5,M-,200,0,15,3004,2800,280,,10,,60,,25,,15,573979,4917308,,573979,4917308,2,1,85,,25.1,,1.5,,162,,0.42,,7.1,,,,,1,,1,3,1,0,0,0,1,0,1,0,,0,,40,,1,1,16,ERSN,64,T,,1,1.00,,,,,,0,2713,VR100270
,11007782,1,0,MCB-U,7/12/2018,7:28:00 AM,7/12/2018,7:43:00 AM,4,D3.RS,D,1,,5,M-,200,0,15,3004,2800,280,,10,,60,,25,,15,573979,4917308,,573979,4917308,2,1,85,,25.1,,1.5,,162,,0.42,,7.1,,,,,1,,1,3,1,0,0,0,1,0,1,0,,0,,40,,1,1,17,ERSN,59,T,,1,1.00,,,,,,0,2713,VR100271
,11007783,1,0,MCB-U,7/12/2018,8:16:00 AM,7/12/2018,8:31:00 AM,4,D4.RS,D,1,,5,M-,200,0,15,4881,4884,222,,22,,60,,25,,15,575929,4915908,,575929,4915908,2,1,104,,25.5,,2.3,,629,,1.12,,6.4,1,,,,1,,1,3,1,0,0,0,1,0,1,1,,0,,17,,1,1,15,ERSN,39,T,1,1,.,,,,,,0,2713,VR100274
,11007783,1,0,MCB-U,7/12/2018,8:16:00 AM,7/12/2018,8:31:00 AM,4,D4.RS,D,1,,5,M-,200,0,15,4881,4884,222,,22,,60,,25,,15,575929,4915908,,575929,4915908,2,1,104,,25.5,,2.3,,629,,1.12,,6.4,1,,,,1,,1,3,1,0,0,0,1,0,1,1,,0,,17,,1,1,16,ERSN,36,T,1,1,.,,,,,,0,2713,VR100275
